"file","caption","alt_text","category","png_time","StartTime"
"comp_agefit_data_weighting_TA1.8_survey.png","Mean age for survey with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for age data from survey:<br>1.0016 (0.6908-1.811) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"AgeComp",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"comp_gstagefit_flt2mkt0.png","Excluded age comps, whole catch, survey.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"AgeComp",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"comp_gstagefit_residsflt2mkt0.png","Pearson residuals, whole catch, survey (max=NA) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"yield1_yield_curve.png","Yield curve",NA,"Yield",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"yield2_yield_curve_with_refpoints.png","Yield curve with reference points",NA,"Yield",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"yield3_surplus_production.png","Surplus production vs. biomass plot. For interpretation, see<br> <blockquote>Walters, Hilborn, and  Christensen, 2008, Surplus production dynamics in declining and recovering fish populations. <i>Can. J. Fish. Aquat. Sci.</i> 65: 2536-2551.</blockquote>",NA,"Yield",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"yield4_YPR_timeseries.png","Time series of yield per recruit (kg)",NA,"Yield",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"data_plot.png","Data presence by year for each fleet and data type.",NA,"Data",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"data_plot2.png","Data presence by year for each fleet, where circle area is <br>  relative within a data type. Circles are proportional to <br>  total catch for catches; to precision for indices, discards, and <br>  mean body weight observations; and to total sample size for <br> compositions and mean weight- or length-at-age observations. <br> Observations excluded from the likelihood have <br> equal size for all years. <br> Note that since the circles are are scaled relative <br>  to maximum within each type, the scaling within separate plots <br>  should not be compared.",NA,"Data",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"parameter_distributions_page1.png","Parameter distribution plots (plot 1 of 2). <br>Deviation parameters are not included. <br>Plotting range is equal to input limits on parameters. Use fitrange = TRUE to scale the range to the estimates.",NA,"Pars",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"parameter_distributions_page2.png","Parameter distribution plots (plot 2 of 2).",NA,"Pars",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"parameterchecks.html","<b>Estimated parameters (excluding deviation parameters)</b><br> Any parameter with a gradient value with an absolute value above 0.001 or a parameter on bounds is colored in red.",NA,"DiagnosticTables",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"correlationcheck.html","<b>Highly correlated parameter pairs</b><br> Pairs of parameters with the  50  highest correlations, sorted by absolute value of the correlation. Correlations above 0.95 (in absolute value) are colored in red. These parameters may be confounded or may cause convergence issues.",NA,"DiagnosticTables",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
"lowcorrelationcheck.html","<b>Parameters with low correlations</b><br> Estimated parameters that are the least correlated with all other parameters. The correlation value represents the maximum correlation between the parameter in question and all other estimated parameters. Uncorrelated parameters may not be playing a significant role in the model. Maximum correlations below 0.01 are colored in red.",NA,"DiagnosticTables",2024-10-09 12:33:10.140953,"StartTime: Tue Oct 8 10:00:00 2024"
