"","age_0","age_1","age_2","age_3","age_4","age_5","age_6","age_7","age_8","age_9","age_10","age_11","age_12+","Year","Region"
"X23",0,0.0852571258974678,0.0911214733213528,0.348273569660366,0.22710857582014,0.170213544667339,0.0578419925002404,0.0134251683553418,0.00443159474199823,0.00148872848517429,0.000483245808944794,0.000268052060641548,8.69286809936266e-05,"2016","Both"
"X24",1.656790410427e-06,0.109291936508428,0.161538238119302,0.155912624103689,0.289672205037,0.166589812800115,0.0836059463108681,0.0249100715697644,0.0040696900409318,0.00293819298410744,0.000534630422717734,0.000456467821375744,0.000478527491290068,"2017","Both"
"X25",7.62234194406768e-06,0.0722120722326039,0.0939880274610635,0.251310466488505,0.168628061741038,0.2916404395995,0.0877074542830496,0.0291527522599425,0.00264557350046282,0.00173429555749117,0.000521440406388013,0.000142253831634434,0.000309540296377377,"2018","Both"
"X26",0,0.589074757883244,0.0805302614922908,0.0752009033589659,0.07628366876935,0.0627247022006857,0.0776689305931807,0.0295448566606511,0.00672972542043817,0.00115531360830884,0.000342175430060034,0.000162444872042462,0.000582259710781751,"2019","Both"
"X27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Both"
"X28",0.00115221459210943,0.251073314854429,0.138911814881919,0.28611178557653,0.151551013878668,0.0609412314715855,0.0496632420057479,0.0394092743148474,0.0145034253633925,0.00423695294627544,0.00100254283857139,0.000646859570983521,0.000796327704941506,"2021","Both"
"X29",5.77688316528916e-06,0.0962733438185843,0.400598246290699,0.176785647146807,0.113103906834594,0.107450063243115,0.0726945351313075,0.0189310771106214,0.00737248851805246,0.00387470783517523,0.00124618888903072,0.000835313716308639,0.000828704582539527,"1994","EBS"
"X30",2.12403636002202e-05,0.0572129237744359,0.265411082341097,0.421809790335513,0.10450671807476,0.0734205769658163,0.0500013757549388,0.0126796003948023,0.00629464093340425,0.00501552244576806,0.00129483214952275,0.00130268022610148,0.00102901624024095,"1995","EBS"
"X31",4.5050513486495e-06,0.0589206264021816,0.20217274377332,0.197723808227887,0.290273250977604,0.137713507840283,0.0657676801759889,0.0319879936139483,0.00832223766404602,0.00330450758906044,0.00142926008917208,0.0012303448882997,0.00114953370685976,"1996","EBS"
"X32",0.000119647012191322,0.266408897152753,0.174243065736331,0.160487552162858,0.152348914645641,0.118293014184893,0.0896094612507635,0.0234943115002062,0.0100756086143835,0.00215808410934613,0.0015226869925069,0.000810866888444804,0.000427889749681767,"1997","EBS"
"X33",1.78300629572526e-05,0.0680223478065187,0.448486179050593,0.203245051461661,0.113586915770147,0.0576608982372399,0.058240923622518,0.0296075609183273,0.0161704660245627,0.00345040024979145,0.000593324242189674,0.000675232142292183,0.000242870411202547,"1998","EBS"
"X34",0,0.0825010673412716,0.196162234928834,0.318469758148213,0.226067269188758,0.0748871619922448,0.0551274484507463,0.0272573445583461,0.0116281768161841,0.00525942352660572,0.000958482676283427,0.00121110025854599,0.000470532113965854,"1999","EBS"
"X35",0,0.204029376842631,0.121278458852057,0.17265447480974,0.248281203062086,0.155116548212189,0.0599754558425226,0.0143063108303426,0.0150029704524325,0.00419465383189961,0.00341247619890038,0.00136679720574767,0.000381273859451787,"2000","EBS"
"X36",3.25168033800278e-05,0.293079116306923,0.244715760455283,0.196547503617295,0.0849138948337451,0.0819758422927584,0.0644069228246808,0.0236579822264273,0.00661081143854961,0.00164200250449016,0.00123021199352601,0.000888083470831809,0.000299351232110558,"2001","EBS"
"X37",0.000333404593133969,0.073857375586147,0.19514052368928,0.312353874637211,0.24126449247602,0.0699255267618169,0.0574966456372532,0.0362361039444569,0.00913807612872989,0.00275575038469971,0.000765117970649003,0.000362412040678104,0.000370696149923795,"2002","EBS"
"X38",5.42306769009381e-06,0.173183223654011,0.160088587464307,0.238948414535708,0.213599858043827,0.122027138466423,0.0422919915714199,0.0293507527289918,0.0153227660105167,0.00350943000873787,0.000448169064607998,0.000540111137207649,0.000684134246552192,"2003","EBS"
"X39",0,0.132900036308329,0.147869080370284,0.279339229915656,0.134825051442861,0.138100361956528,0.096884987441694,0.0371863694509414,0.0201653962882081,0.00791758642833157,0.0022040236872553,0.00201740552531625,0.000590471184595692,"2004","EBS"
"X40",3.77870790099644e-06,0.152234021820693,0.23383861501621,0.209293422804607,0.13308786684604,0.070859733561078,0.0918740426574245,0.0630053181486319,0.0266787730849553,0.0103487032410479,0.00387095682572507,0.00444159961968913,0.000463167665997907,"2005","EBS"
"X41",0,0.326862043653284,0.15075802685648,0.168898634681157,0.115109576101684,0.0899099056368562,0.0612913819136901,0.045343799202993,0.0273240044382391,0.0095632317200718,0.00308570188243411,0.00117312009049892,0.000680573822610737,"2006","EBS"
"X42",0,0.654263602585414,0.111080826173435,0.0754230605357239,0.0509764678481459,0.0521919709944494,0.0208300444798817,0.0169639984886493,0.00882043357474543,0.00551397261745445,0.00184241967318914,0.00112118717814097,0.000972015850769669,"2007","EBS"
"X43",0,0.202441170736717,0.441247895614116,0.15294004926374,0.0898150875687115,0.0500010378493388,0.0303246366723557,0.0107477308982323,0.0103721854543635,0.00613619763222726,0.00252792252022076,0.00211169607070949,0.00133438971926797,"2008","EBS"
"X44",0,0.452313895115741,0.190108981984421,0.234580858097772,0.0640614807462561,0.0275762185230021,0.0140450041555667,0.00890912148006315,0.0045326379943408,0.00176698442451744,0.000956155258600806,0.000735992299091778,0.000412669920626957,"2009","EBS"
"X45",0,0.041290291513585,0.512077220167345,0.171915630793371,0.189571822858919,0.0587522278459577,0.0140934553161448,0.00734588071517323,0.00242390811542503,0.00132015141297562,0.000544219381170278,0.00058156293356368,8.36289463694354e-05,"2010","EBS"
"X46",7.98410141106792e-05,0.2819525550286,0.0758988746796334,0.393537917900984,0.113299952661947,0.0932381502362653,0.0282539204477148,0.0071611279394819,0.0029084882793825,0.00154401367572639,0.00105528267409483,0.000639879265818735,0.000429996196240571,"2011","EBS"
"X47",0,0.372174555071551,0.242544201601367,0.0613194446702126,0.22405326635449,0.0591154357920241,0.0288480725816214,0.00729813271370129,0.00221561433280069,0.00159057042639363,0.000523301840788229,0.00013922931850029,0.000178175296549185,"2012","EBS"
"X48",0,0.0966231812405108,0.375104785330904,0.202324002363564,0.121738965228533,0.129223829748347,0.0565474968434199,0.0128685738391144,0.00372091270959046,0.00102235804121051,0.000242557988773129,0.000326187721290912,0.000257148944741464,"2013","EBS"
"X49",0,0.299948679975617,0.177091014256897,0.232242750071365,0.189168529732459,0.0491739096493684,0.0381153056654576,0.00997121651204602,0.00205970073189089,0.000863821599754246,0.000772953963738438,8.05468062814166e-05,0.00051157103512439,"2014","EBS"
"X50",0,0.0563656825300337,0.438749832583166,0.209591733694953,0.188146679192625,0.075909859894585,0.0173755512523462,0.0106305065160558,0.00231614394114371,0.000421259158402641,0.000239330236561225,0.000105917510527421,0.000147503489599695,"2015","EBS"
"X51",0,0.101224487431215,0.0963807547026169,0.364829498514757,0.222140346786405,0.147039929807025,0.0508786297637266,0.0116383944246097,0.00359920682929307,0.00140371270819305,0.000482529429402429,0.000298089982243158,8.44196205123989e-05,"2016","EBS"
"X52",1.48180533669739e-06,0.135014118271245,0.159570714486967,0.171730447443534,0.291066116189231,0.136358681710015,0.0771817803773043,0.021024825847813,0.00337901335261192,0.00306138501611892,0.000563220943604466,0.000553578082317654,0.00049463647390141,"2017","EBS"
"X53",8.38048017527383e-06,0.0963403636143418,0.112522653417729,0.273714389710524,0.161971057700078,0.236768548171193,0.078300501995134,0.0333561463073635,0.00341371234619974,0.00225155526993264,0.000746716258342908,0.000232146554511019,0.000373828174476153,"2018","EBS"
"X54",0,0.687572312513024,0.0646356384674166,0.0653242471628089,0.0554254595711086,0.0421830198900462,0.0517321171226285,0.0247670395818772,0.00651883235610149,0.000955723515879858,0.000343719421856298,0.000194016096521232,0.00034787430073154,"2019","EBS"
"X55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","EBS"
"X56",0.000731323538725705,0.294652196792572,0.148759275541044,0.287939960347466,0.132107334327071,0.05141561345226,0.0356455083445029,0.0324333506821789,0.0110532657081449,0.00283964469742863,0.00101833341216936,0.0007061535000215,0.00069803965641556,"2021","EBS"
"X57",5.68675922086329e-05,0.201329143000718,0.191381959609965,0.0657190168759153,0.0818790656254255,0.166097175254776,0.191233425934588,0.0496026498033245,0.0323928942724976,0.0136238924390877,0.0030189973934744,0.00138276098296483,0.00228215121505414,"1994","NBS"
"X58",0.000222342678043368,0.122606669245093,0.15790846871324,0.218685733452041,0.105127198671276,0.145672561461493,0.164083304880287,0.034351262896579,0.0265439172496605,0.0168394430270693,0.00281895746353544,0.00234718051512847,0.0027929597465544,"1995","NBS"
"X59",2.6166011458262e-05,0.0999244397215688,0.0998538571570326,0.0937833453410185,0.223693852658263,0.216581378255721,0.171341805115097,0.0616234775405286,0.0210465128146832,0.00703001160227008,0.00201576507812879,0.00123443749984357,0.00184495120438691,"1996","NBS"
"X60",0.000436910805289872,0.358177715177925,0.0974034440445019,0.0759753231283986,0.0979259015460709,0.138429204413082,0.167343244601083,0.0365585960750264,0.0215780309344689,0.00339148457232521,0.00165468812067902,0.000591267934850275,0.000534188646298907,"1997","NBS"
"X61",7.22054503353446e-05,0.104701486729467,0.350075582851722,0.137523769407669,0.100424987035466,0.079489137488243,0.124527520656834,0.0551555597091325,0.0397523980570217,0.0065535553380513,0.000764924266132727,0.000610460011169479,0.000348412998755885,"1998","NBS"
"X62",0,0.175993874064328,0.136192080891101,0.152855173551885,0.140091622375155,0.109241032393063,0.148556364709954,0.0675157822447645,0.0458094013662879,0.0179671057554614,0.00238436767523862,0.00214471559200151,0.00124847938076083,"1999","NBS"
"X63",0,0.190722892545979,0.0684146901058679,0.101453246276136,0.180397517619964,0.206097559956162,0.137653139307789,0.034183028160674,0.0549454736766831,0.0141444528445931,0.00863188202885689,0.00243981224551256,0.000916305231782303,"2000","NBS"
"X64",0.000256033390026092,0.325722992841374,0.122945496539047,0.0740588234958864,0.0665110276063931,0.130898376533632,0.172876359112758,0.0660145207111232,0.0281535340949906,0.00609195867753855,0.00395246782833812,0.00168754143048603,0.00083086773840687,"2001","NBS"
"X65",0.0022326050918368,0.110422907438002,0.109193778142412,0.162041544067309,0.202453980924569,0.120619253758142,0.153745036837793,0.0923788978161664,0.03515859778521,0.00857189478673644,0.00175565332318664,0.000555515202966666,0.000870334825670701,"2002","NBS"
"X66",2.89441549878986e-05,0.171210065522664,0.0865830337080955,0.156607976846361,0.198189289986228,0.188127957729383,0.0890360110704007,0.0576348457817837,0.0418393326713246,0.00816266242323176,0.000713861531629334,0.000603536863924595,0.00126248170998657,"2003","NBS"
"X67",0,0.126167014801525,0.104918588022215,0.169068539784564,0.103899484191794,0.165383007140412,0.184355220072627,0.0673432953121552,0.0526165162761642,0.0191593212972567,0.00382820728790147,0.00207779728400066,0.0011830085293852,"2004","NBS"
"X68",2.10734861976303e-05,0.100891972912931,0.202490605511825,0.153830426281771,0.0982665025015742,0.0840326830694139,0.160217617712656,0.105213096010505,0.0596911887155238,0.0230311021339324,0.0068757411489238,0.00457767305884295,0.000860317455904527,"2005","NBS"
"X69",0,0.380475792877852,0.0567860670578924,0.0523867162305257,0.0537850430894484,0.0911719780232345,0.13137502879696,0.0951374023429107,0.0916553769413091,0.0332692524303218,0.00951393087275426,0.00231344898675698,0.00212996235003447,"2006","NBS"
"X70",0,0.711002730377883,0.0583167467523941,0.0233013429453964,0.0232954252206685,0.0513579280948572,0.0423157022872087,0.0325323987427151,0.0299222927670505,0.0186598026833619,0.00501696543549278,0.00189617922877392,0.00238248546419738,"2007","NBS"
"X71",0,0.284124928166262,0.224258030390789,0.074028792817913,0.0715599279431778,0.0776926948300729,0.09005893799624,0.033869329484874,0.0769070658779129,0.0417322897777219,0.0145128643852968,0.00595081599415167,0.00530432233558879,"2008","NBS"
"X72",0,0.822129861164879,0.0369377196361791,0.0256584308868465,0.0144033464002701,0.0157863233858544,0.0215449953631059,0.0176817719013059,0.0290790402208238,0.00982901999490966,0.00410068099654771,0.00161909852417239,0.00122971152510608,"2009","NBS"
"X73",0,0.190411933435811,0.230225219363399,0.0600353691850084,0.0963267353166018,0.0886284030106334,0.0863919896233449,0.0648565315480196,0.113720467854774,0.0462055146082583,0.0146609647152624,0.00732775982284231,0.00120911151604523,"2010","NBS"
"X74",0.00088466110408674,0.53087844046634,0.0412240013616162,0.102333310221156,0.0514290868604846,0.109232656850591,0.08040834647921,0.0272254447460153,0.0318773840853201,0.0134281341048132,0.00692870335066146,0.00234470067092803,0.00180512969877753,"2011","NBS"
"X75",0,0.367358775523438,0.135902469117352,0.0288075048470912,0.16323507493888,0.11398807695651,0.113896648419669,0.0326927259342993,0.0239724109749701,0.0152434590251492,0.00336719502177492,0.000541390150004344,0.000994269090862515,"2012","NBS"
"X76",0,0.13127964954143,0.176892642267397,0.123936349038828,0.113323721782982,0.232262155050767,0.155310937349452,0.0377072507640733,0.0220820624448443,0.00488964584252965,0.000815921715141308,0.00065995665758763,0.000839707544966673,"2013","NBS"
"X77",0,0.330871049118273,0.184089554691306,0.134284436824277,0.158710065007131,0.0784849211830825,0.0795535282357566,0.0222763860444047,0.00717304873135256,0.00214035570602034,0.0013535177149523,8.9097673911e-05,0.000974039069532847,"2014","NBS"
"X78",0,0.0657738263418233,0.32817777940731,0.154251134233168,0.226372138905002,0.149574262294173,0.0399983379679917,0.0254294604378378,0.00826292346656472,0.00119557825733264,0.00049616353119542,0.000135315102604572,0.00033308005499649,"2015","NBS"
"X79",0,0.0320098014916479,0.0735830302130286,0.293063514280441,0.243676429095247,0.247491997060035,0.0810631385739303,0.0193836312440582,0.00720740896312799,0.00177223572880786,0.000485634763050283,0.000167882790182111,9.52957964444408e-05,"2016","NBS"
"X80",2.07596964241604e-06,0.0476740843876163,0.166251468954046,0.118020803401427,0.286333071053746,0.239008917140922,0.098995127141014,0.0342172329356124,0.00572421586757477,0.00264308471992748,0.000466141423444658,0.000223838810613457,0.000439938194413345,"2017","NBS"
"X81",6.76414170521467e-06,0.0448992358993404,0.0730071300886193,0.225949587075008,0.176163682849221,0.353754534881534,0.0983559724134761,0.0243945780550204,0.00177605272740412,0.00114876591329938,0.000266431778676499,4.04967205056348e-05,0.000236767456189711,"2018","NBS"
"X82",0,0.32802570472477,0.122655939703797,0.101377103956732,0.131564389009039,0.117166528067634,0.146409526477869,0.0422075530013502,0.00728865741595531,0.00168428922444708,0.000338083373175838,7.87713403673441e-05,0.00120345370486361,"2019","NBS"
"X83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","NBS"
"X84",0.00274311514048053,0.0863521438639319,0.101689995989078,0.279201578713691,0.225044998158695,0.0969465369032088,0.102648022721111,0.0657771446779386,0.0275444744504996,0.00951855359200637,0.000942857007774682,0.000422738047222834,0.00116784073436124,"2021","NBS"
